1649037600000,3155.94000000,3157.12000000,3150.01000000,3155.00000000,47.18620000,1649037779999,148771.26206100,125,28.58650000,90112.25105000,0
1649037780000,3154.66000000,3161.36000000,3154.66000000,3160.81000000,16.64620000,1649037959999,52567.66683700,66,6.08900000,19233.48487200,0
1649037960000,3160.21000000,3160.39000000,3151.06000000,3151.28000000,26.01260000,1649038139999,82067.59219600,87,10.87050000,34277.41764300,0
1649038140000,3151.85000000,3156.55000000,3149.95000000,3155.78000000,18.43310000,1649038319999,58104.53732200,59,12.30340000,38776.72034800,0
1649038320000,3156.14000000,3156.94000000,3152.78000000,3156.56000000,20.34890000,1649038499999,64209.67451700,63,2.37230000,7482.57095000,0
1649038500000,3155.08000000,3160.31000000,3154.74000000,3159.83000000,18.39540000,1649038679999,58106.86699200,45,3.08720000,9753.39551500,0
1649038680000,3160.04000000,3161.39000000,3158.56000000,3161.38000000,11.69240000,1649038859999,36949.06117600,28,7.41900000,23447.08300100,0
1649038860000,3160.48000000,3162.54000000,3159.55000000,3161.01000000,4.01990000,1649039039999,12707.21584400,38,1.57650000,4983.41554500,0
1649039040000,3160.95000000,3161.42000000,3157.76000000,3157.90000000,13.74630000,1649039219999,43417.80572800,44,11.93240000,37685.15873600,0
1649039220000,3157.71000000,3160.15000000,3156.17000000,3158.49000000,21.26390000,1649039399999,67161.76109900,77,10.92620000,34510.48248300,0
1649039400000,3158.13000000,3159.75000000,3155.70000000,3156.36000000,23.12360000,1649039579999,73009.02781000,77,11.73370000,37047.50311000,0
1649039580000,3155.66000000,3159.49000000,3155.66000000,3158.25000000,19.88590000,1649039759999,62786.69743500,56,12.76580000,40304.46076700,0
1649039760000,3158.26000000,3160.39000000,3156.75000000,3159.91000000,14.47170000,1649039939999,45711.94639100,61,2.82770000,8932.72615800,0
1649039940000,3160.61000000,3164.55000000,3160.12000000,3164.54000000,13.45650000,1649040119999,42546.06433100,52,5.97300000,18885.50538300,0
1649040120000,3163.71000000,3164.36000000,3161.13000000,3161.35000000,14.65420000,1649040299999,46347.82804800,47,2.31510000,7320.60679500,0
1649040300000,3161.73000000,3167.76000000,3160.02000000,3167.45000000,23.94300000,1649040479999,75729.31986600,85,21.34930000,67526.82355000,0
1649040480000,3167.99000000,3170.68000000,3167.99000000,3169.37000000,32.68320000,1649040659999,103586.09577300,106,13.16040000,41709.62813400,0
1649040660000,3168.56000000,3171.16000000,3166.37000000,3171.16000000,46.31440000,1649040839999,146719.64695600,98,33.70850000,106785.10246700,0
1649040840000,3171.18000000,3171.42000000,3167.40000000,3169.97000000,29.91430000,1649041019999,94802.63363800,62,17.53950000,55576.31611300,0
1649041020000,3169.58000000,3172.91000000,3169.58000000,3171.29000000,14.04890000,1649041199999,44558.15542100,57,8.27220000,26233.14411200,0
1649041200000,3171.16000000,3171.16000000,3168.72000000,3169.00000000,5.70880000,1649041379999,18094.14880300,24,1.71590000,5438.06552000,0
1649041380000,3169.86000000,3173.96000000,3169.28000000,3173.71000000,21.22230000,1649041559999,67304.88938100,71,4.96270000,15738.96430400,0
1649041560000,3173.71000000,3174.11000000,3172.51000000,3174.10000000,14.11690000,1649041739999,44799.81521800,53,4.27650000,13572.30181200,0
1649041740000,3174.11000000,3174.69000000,3171.90000000,3174.69000000,20.76280000,1649041919999,65887.33375300,69,6.54890000,20783.46145200,0
1649041920000,3174.34000000,3176.23000000,3173.94000000,3174.12000000,20.03870000,1649042099999,63630.58651900,49,10.05550000,31929.73958500,0
1649042100000,3174.80000000,3176.30000000,3170.93000000,3171.54000000,72.69740000,1649042279999,230663.77860800,125,14.19490000,45042.01557400,0
1649042280000,3170.96000000,3171.62000000,3169.58000000,3171.59000000,13.82350000,1649042459999,43834.45566900,55,9.63620000,30555.77227600,0
1649042460000,3171.32000000,3172.92000000,3170.59000000,3170.59000000,14.60260000,1649042639999,46316.65240400,50,6.35830000,20166.13001400,0
1649042640000,3170.58000000,3173.63000000,3170.09000000,3172.31000000,7.85670000,1649042819999,24916.67556400,31,6.68750000,21206.63797900,0
1649042820000,3172.44000000,3172.90000000,3169.88000000,3172.90000000,16.05390000,1649042999999,50917.19120800,56,10.01290000,31757.81691400,0
1649043000000,3173.52000000,3176.24000000,3171.87000000,3176.17000000,17.58750000,1649043179999,55831.66498600,63,15.30960000,48603.84297300,0
1649043180000,3176.15000000,3177.16000000,3174.94000000,3175.39000000,20.21440000,1649043359999,64204.80692300,54,9.65370000,30661.61206800,0
1649043360000,3175.50000000,3175.50000000,3172.76000000,3172.95000000,4.07820000,1649043539999,12943.06847900,19,1.16270000,3689.07842800,0
1649043540000,3172.84000000,3172.84000000,3169.76000000,3170.55000000,17.13650000,1649043719999,54340.73005300,57,6.42100000,20360.58111800,0
1649043720000,3170.03000000,3170.03000000,3167.66000000,3169.04000000,16.21560000,1649043899999,51382.38631800,52,5.24580000,16623.34092900,0
1649043900000,3169.58000000,3169.61000000,3165.90000000,3168.07000000,9.26930000,1649044079999,29360.62524600,41,6.79670000,21529.66243000,0
1649044080000,3168.33000000,3169.53000000,3166.29000000,3168.06000000,19.43410000,1649044259999,61565.92792500,68,14.18790000,44946.37247500,0
1649044260000,3167.57000000,3168.16000000,3164.26000000,3164.26000000,18.35260000,1649044439999,58112.56560900,66,8.50400000,26929.68654000,0
1649044440000,3164.20000000,3164.85000000,3163.51000000,3163.88000000,5.92470000,1649044619999,18746.57768100,35,5.06610000,16029.70867500,0
1649044620000,3163.27000000,3164.04000000,3159.38000000,3160.69000000,16.20530000,1649044799999,51219.35663100,56,7.95650000,25149.19814100,0
1649044800000,3160.69000000,3164.97000000,3158.63000000,3158.63000000,9.82800000,1649044979999,31076.03448900,61,5.72900000,18120.51556200,0
1649044980000,3158.67000000,3160.22000000,3153.92000000,3159.45000000,31.49070000,1649045159999,99401.39843200,140,23.91100000,75470.28067100,0
1649045160000,3158.82000000,3158.82000000,3152.16000000,3155.02000000,27.22800000,1649045339999,85916.16108000,98,10.21920000,32240.76749800,0
1649045340000,3155.09000000,3162.50000000,3151.33000000,3161.72000000,30.76830000,1649045519999,97117.62502900,126,11.62110000,36690.09499300,0
1649045520000,3161.99000000,3165.21000000,3160.42000000,3165.21000000,27.86130000,1649045699999,88127.35689000,98,14.61890000,46239.65568500,0
1649045700000,3165.74000000,3168.17000000,3163.23000000,3168.01000000,17.81570000,1649045879999,56412.78906200,81,8.70960000,27578.75812700,0
1649045880000,3168.17000000,3169.26000000,3166.71000000,3168.75000000,10.58380000,1649046059999,33529.89230800,36,5.57370000,17655.03087200,0
1649046060000,3168.17000000,3171.95000000,3167.49000000,3171.91000000,24.63710000,1649046239999,78105.02864700,69,10.94180000,34681.68399800,0
1649046240000,3171.92000000,3173.26000000,3168.87000000,3169.56000000,14.08980000,1649046419999,44686.05994000,57,4.33540000,13750.05614700,0
1649046420000,3169.55000000,3173.81000000,3169.19000000,3173.81000000,19.22480000,1649046599999,60987.24220600,74,14.39730000,45673.77736700,0
1649046600000,3173.83000000,3175.44000000,3170.95000000,3171.71000000,23.27980000,1649046779999,73869.01382000,80,13.19060000,41852.34617700,0
1649046780000,3171.15000000,3175.45000000,3170.69000000,3171.19000000,18.37200000,1649046959999,58291.20011300,63,8.11840000,25750.62006200,0
1649046960000,3170.88000000,3172.75000000,3169.38000000,3171.87000000,23.54920000,1649047139999,74689.50428700,79,10.85070000,34414.05480400,0
1649047140000,3171.23000000,3172.36000000,3170.01000000,3172.22000000,18.15970000,1649047319999,57595.75477000,46,9.30340000,29510.36990000,0
1649047320000,3172.29000000,3175.54000000,3170.72000000,3175.54000000,17.71380000,1649047499999,56202.25647500,67,7.53420000,23910.85208500,0
1649047500000,3175.54000000,3175.54000000,3172.66000000,3173.90000000,6.07520000,1649047679999,19282.27053400,29,4.31890000,13705.81548700,0
1649047680000,3174.45000000,3174.86000000,3172.51000000,3172.91000000,9.66460000,1649047859999,30670.87336000,40,6.56100000,20820.64160900,0
1649047860000,3172.81000000,3172.99000000,3170.43000000,3172.33000000,12.92250000,1649048039999,40981.67439800,41,7.08800000,22477.96052200,0
1649048040000,3172.97000000,3173.01000000,3166.98000000,3168.24000000,12.76930000,1649048219999,40480.77475400,58,6.12460000,19414.76014300,0
1649048220000,3167.38000000,3168.13000000,3164.29000000,3166.79000000,16.46750000,1649048399999,52132.19302700,60,11.15890000,35325.66538500,0
1649048400000,3166.88000000,3168.11000000,3162.74000000,3164.81000000,38.94700000,1649048579999,123237.97973900,77,23.06740000,72989.03804000,0
1649048580000,3165.13000000,3165.74000000,3162.01000000,3162.05000000,14.22990000,1649048759999,45011.47330100,55,4.99070000,15785.92887600,0
1649048760000,3162.12000000,3163.60000000,3161.58000000,3161.96000000,7.72930000,1649048939999,24443.68236700,47,2.11610000,6692.44404500,0
1649048940000,3161.96000000,3163.13000000,3161.51000000,3162.38000000,15.41970000,1649049119999,48763.05922400,47,4.86840000,15393.84225800,0
1649049120000,3163.26000000,3174.62000000,3163.26000000,3173.35000000,44.70740000,1649049299999,141713.47973100,123,23.14930000,73381.71180800,0
1649049300000,3172.90000000,3173.60000000,3170.50000000,3172.71000000,23.63550000,1649049479999,74990.05141100,61,17.40760000,55231.94916700,0
1649049480000,3172.71000000,3172.71000000,3168.02000000,3169.65000000,15.04440000,1649049659999,47693.23131800,65,7.67240000,24320.65008600,0
1649049660000,3169.50000000,3172.49000000,3167.91000000,3168.77000000,36.88320000,1649049839999,116913.66159300,83,19.03460000,60338.04221600,0
1649049840000,3169.10000000,3169.46000000,3166.82000000,3169.26000000,12.89110000,1649050019999,40837.50981300,51,1.70740000,5409.65482500,0
1649050020000,3169.28000000,3169.51000000,3167.27000000,3168.95000000,13.66380000,1649050199999,43288.13110100,67,8.11520000,25706.54603500,0
1649050200000,3167.94000000,3173.49000000,3167.87000000,3171.77000000,25.61910000,1649050379999,81221.97314100,71,10.17110000,32240.96854700,0
1649050380000,3171.77000000,3173.72000000,3171.16000000,3172.66000000,11.81240000,1649050559999,37473.19372200,42,11.49180000,36455.99378700,0
1649050560000,3172.55000000,3173.74000000,3172.15000000,3173.03000000,10.20620000,1649050739999,32379.33008100,24,7.08420000,22473.57549200,0
1649050740000,3173.62000000,3176.00000000,3173.09000000,3175.19000000,15.64820000,1649050919999,49670.79374100,42,5.90140000,18733.34599600,0
1649050920000,3175.19000000,3175.45000000,3173.38000000,3174.71000000,8.94400000,1649051099999,28388.90382100,37,3.31130000,10509.09047200,0
1649051100000,3174.52000000,3175.28000000,3172.89000000,3172.97000000,23.61970000,1649051279999,74956.26829600,66,19.10810000,60637.48789000,0
1649051280000,3172.93000000,3175.87000000,3172.92000000,3175.43000000,13.87980000,1649051459999,44045.06574800,47,2.06980000,6571.08558000,0
1649051460000,3175.51000000,3177.09000000,3173.87000000,3174.31000000,17.53090000,1649051639999,55659.63398300,47,4.00670000,12725.87773000,0
1649051640000,3174.31000000,3176.52000000,3173.12000000,3173.15000000,10.52220000,1649051819999,33408.39299900,64,7.94350000,25222.26536400,0
1649051820000,3173.04000000,3175.60000000,3173.04000000,3175.34000000,22.35650000,1649051999999,70968.93494800,82,14.00090000,44439.41172800,0
1649052000000,3175.33000000,3177.16000000,3174.46000000,3175.66000000,16.67880000,1649052179999,52972.45387600,57,10.32390000,32785.98225500,0
1649052180000,3176.27000000,3176.66000000,3174.82000000,3175.35000000,13.43680000,1649052359999,42670.29205700,44,6.98550000,22183.05626500,0
1649052360000,3175.29000000,3179.08000000,3175.10000000,3175.83000000,26.31180000,1649052539999,83599.63369400,90,15.38400000,48875.88056600,0
1649052540000,3175.57000000,3175.57000000,3171.93000000,3174.54000000,29.46450000,1649052719999,93494.05307300,97,15.69920000,49815.20490700,0
1649052720000,3174.54000000,3175.03000000,3170.62000000,3172.33000000,37.16070000,1649052899999,117885.79253100,123,9.58800000,30409.70912700,0
1649052900000,3172.48000000,3173.32000000,3170.66000000,3171.01000000,22.84120000,1649053079999,72439.11191900,89,7.57620000,24027.26620000,0
1649053080000,3170.99000000,3171.47000000,3169.20000000,3169.65000000,29.57070000,1649053259999,93752.14259300,73,3.40400000,10788.94038200,0
1649053260000,3169.50000000,3171.92000000,3169.30000000,3171.58000000,14.62370000,1649053439999,46362.88033200,80,6.05910000,19206.38067100,0
1649053440000,3171.40000000,3173.66000000,3171.27000000,3173.66000000,14.67240000,1649053619999,46541.80041300,58,11.51970000,36540.77765500,0
1649053620000,3174.65000000,3175.01000000,3172.78000000,3173.42000000,22.68890000,1649053799999,72013.05505800,75,4.97210000,15781.46580400,0
1649053800000,3173.42000000,3174.51000000,3171.92000000,3172.97000000,45.60590000,1649053979999,144722.75798900,95,27.73630000,88011.30286100,0
1649053980000,3172.96000000,3174.43000000,3172.89000000,3173.25000000,10.31200000,1649054159999,32725.65387100,48,7.05140000,22376.94916500,0
1649054160000,3173.23000000,3174.79000000,3172.95000000,3174.29000000,12.76820000,1649054339999,40526.57658000,61,9.73490000,30901.21704000,0
1649054340000,3174.28000000,3174.28000000,3171.19000000,3173.43000000,14.41330000,1649054519999,45729.42548500,69,6.26980000,19888.85543600,0
1649054520000,3173.51000000,3173.61000000,3172.39000000,3173.24000000,10.05920000,1649054699999,31919.58607400,42,3.22400000,10230.06911500,0
1649054700000,3173.52000000,3174.99000000,3169.38000000,3169.38000000,29.23110000,1649054879999,92740.81195000,105,9.57270000,30359.09146800,0
1649054880000,3169.70000000,3172.08000000,3169.41000000,3170.52000000,18.62840000,1649055059999,59062.66047700,58,9.77300000,30983.09992900,0
1649055060000,3170.58000000,3171.68000000,3170.01000000,3170.85000000,16.66350000,1649055239999,52841.32949300,75,10.13340000,32133.05481600,0
1649055240000,3170.69000000,3174.04000000,3170.42000000,3173.65000000,40.03570000,1649055419999,127019.45681700,100,22.89560000,72641.57159500,0
1649055420000,3173.75000000,3174.43000000,3172.58000000,3174.42000000,35.98330000,1649055599999,114189.71207500,119,14.53320000,46115.15156800,0
1649055600000,3174.47000000,3175.21000000,3171.25000000,3172.59000000,29.93720000,1649055779999,94993.50126800,85,19.59370000,62163.62187700,0
1649055780000,3173.42000000,3175.90000000,3169.56000000,3169.56000000,20.47550000,1649055959999,64976.74280300,112,11.04810000,35059.24712600,0
1649055960000,3169.35000000,3170.04000000,3164.00000000,3170.04000000,39.45650000,1649056139999,124955.50211900,121,24.12020000,76390.53332300,0
1649056140000,3170.37000000,3171.28000000,3166.64000000,3167.49000000,91.71710000,1649056319999,290736.48263600,249,44.58960000,141331.99202300,0
1649056320000,3167.78000000,3171.33000000,3167.78000000,3169.16000000,23.22230000,1649056499999,73609.58205000,89,13.77500000,43664.37488600,0
1649056500000,3170.22000000,3173.14000000,3168.72000000,3170.23000000,18.60900000,1649056679999,58998.74227200,84,9.78870000,31031.56720200,0
1649056680000,3170.17000000,3171.16000000,3169.03000000,3169.62000000,21.12640000,1649056859999,66978.83118100,66,6.72980000,21335.62741000,0
1649056860000,3169.37000000,3173.92000000,3168.96000000,3172.71000000,9.75820000,1649057039999,30950.68568700,79,4.47500000,14194.87666900,0
1649057040000,3173.97000000,3174.59000000,3172.88000000,3172.88000000,20.22740000,1649057219999,64197.67825400,101,6.20430000,19688.06350000,0
1649057220000,3173.21000000,3175.68000000,3173.21000000,3174.16000000,18.78780000,1649057399999,59649.84175300,80,10.68120000,33913.74819800,0
1649057400000,3174.39000000,3174.81000000,3171.67000000,3172.54000000,21.95920000,1649057579999,69678.81277800,83,10.19170000,32334.98123300,0
1649057580000,3172.44000000,3172.46000000,3169.99000000,3172.08000000,19.40770000,1649057759999,61547.12325200,54,13.79920000,43760.88039000,0
1649057760000,3172.08000000,3177.29000000,3171.80000000,3176.03000000,38.78320000,1649057939999,123148.98290300,109,16.99800000,53958.86323200,0
1649057940000,3175.88000000,3178.90000000,3175.03000000,3178.83000000,15.10530000,1649058119999,47995.59680800,60,10.76900000,34216.93015900,0
1649058120000,3179.14000000,3182.31000000,3176.44000000,3181.82000000,59.79540000,1649058299999,190088.07264700,208,42.11210000,133863.71589600,0
1649058300000,3182.26000000,3183.48000000,3177.64000000,3180.68000000,35.73020000,1649058479999,113633.49049500,117,23.36140000,74301.91528300,0
1649058480000,3180.95000000,3186.00000000,3180.22000000,3181.23000000,34.63520000,1649058659999,110236.42537600,110,16.97260000,54013.38662800,0
1649058660000,3181.27000000,3181.57000000,3178.29000000,3179.34000000,9.35910000,1649058839999,29766.00153600,45,2.29840000,7309.57683900,0
1649058840000,3179.51000000,3180.35000000,3177.48000000,3177.48000000,10.25890000,1649059019999,32606.75797500,54,1.27620000,4056.09915300,0
1649059020000,3177.61000000,3180.36000000,3173.11000000,3177.49000000,53.18600000,1649059199999,168921.46661700,160,27.06180000,85926.12560600,0
1649059200000,3177.13000000,3179.31000000,3172.27000000,3173.82000000,54.23330000,1649059379999,172162.66808500,152,39.93750000,126778.88167000,0
1649059380000,3173.61000000,3177.77000000,3171.58000000,3175.90000000,25.52370000,1649059559999,81025.49804000,77,12.57580000,39924.22390700,0
1649059560000,3177.10000000,3177.74000000,3172.03000000,3173.11000000,20.26790000,1649059739999,64344.65498200,86,6.44360000,20456.97766600,0
1649059740000,3173.33000000,3176.82000000,3173.31000000,3176.16000000,27.56790000,1649059919999,87522.32256300,93,19.23260000,61052.31942300,0
1649059920000,3175.71000000,3176.83000000,3173.55000000,3173.92000000,39.99690000,1649060099999,126993.97048700,129,25.45020000,80816.31472900,0
1649060100000,3173.97000000,3177.01000000,3170.32000000,3171.05000000,63.96700000,1649060279999,203014.84364900,181,42.60450000,135217.97038700,0
1649060280000,3170.99000000,3171.73000000,3167.69000000,3169.37000000,85.01270000,1649060459999,269456.00453800,229,54.37720000,172342.91316100,0
1649060460000,3169.04000000,3172.40000000,3169.04000000,3170.12000000,66.94150000,1649060639999,212268.05436700,173,45.34060000,143770.14477600,0
1649060640000,3170.01000000,3173.63000000,3166.41000000,3171.24000000,63.01270000,1649060819999,199721.33387000,190,41.74090000,132306.84682600,0
1649060820000,3171.39000000,3172.28000000,3168.19000000,3169.84000000,23.69420000,1649060999999,75113.40304000,95,14.84930000,47069.72377800,0
1649061000000,3169.86000000,3170.93000000,3168.62000000,3170.16000000,23.08040000,1649061179999,73161.69346100,86,16.71720000,52991.78108900,0
1649061180000,3169.85000000,3179.47000000,3169.66000000,3172.78000000,108.04010000,1649061359999,343006.70438100,204,76.83100000,243918.31850700,0
1649061360000,3173.06000000,3175.77000000,3169.74000000,3174.95000000,56.85910000,1649061539999,180432.04313800,148,42.78140000,135765.29018900,0
1649061540000,3174.97000000,3174.97000000,3169.24000000,3169.24000000,24.82980000,1649061719999,78764.98106300,88,7.06720000,22409.68693400,0
1649061720000,3169.97000000,3170.06000000,3163.48000000,3165.86000000,94.53060000,1649061899999,299317.93662400,133,17.99560000,56958.65259500,0
1649061900000,3165.94000000,3168.05000000,3161.22000000,3165.72000000,36.19500000,1649062079999,114530.96515400,138,19.18770000,60697.31235300,0
1649062080000,3167.67000000,3167.67000000,3163.41000000,3166.29000000,14.66170000,1649062259999,46402.30234900,51,10.82210000,34247.86365100,0
1649062260000,3165.48000000,3174.02000000,3162.42000000,3170.64000000,93.94940000,1649062439999,297586.00415100,222,55.94030000,177226.23353500,0
1649062440000,3171.64000000,3172.91000000,3168.78000000,3169.97000000,23.56940000,1649062619999,74731.85606600,107,5.46190000,17318.51010100,0
1649062620000,3170.63000000,3173.65000000,3169.28000000,3171.84000000,14.53530000,1649062799999,46104.49721400,59,6.21600000,19713.57861800,0
1649062800000,3171.18000000,3173.12000000,3168.10000000,3171.52000000,18.28340000,1649062979999,57970.34906700,84,9.77450000,30983.79456100,0
1649062980000,3171.52000000,3171.52000000,3158.08000000,3163.07000000,104.80970000,1649063159999,331605.36513300,258,41.03590000,129853.06264500,0
1649063160000,3163.22000000,3167.33000000,3159.55000000,3159.71000000,46.44500000,1649063339999,146968.74678500,156,21.69900000,68675.97873900,0
1649063340000,3159.99000000,3162.58000000,3159.00000000,3160.35000000,38.92660000,1649063519999,123025.02610500,144,24.30250000,76805.15070900,0
1649063520000,3160.88000000,3164.82000000,3159.11000000,3164.82000000,48.91450000,1649063699999,154640.25514600,124,37.59310000,118853.17589900,0
1649063700000,3164.92000000,3165.66000000,3158.44000000,3161.22000000,39.57760000,1649063879999,125106.33556900,128,22.38450000,70755.69808500,0
1649063880000,3161.46000000,3165.45000000,3159.95000000,3162.22000000,19.64290000,1649064059999,62132.49076800,86,13.26140000,41946.19006100,0
1649064060000,3162.18000000,3165.66000000,3160.02000000,3165.00000000,48.33280000,1649064239999,152841.71730400,127,34.78800000,110019.81603800,0
1649064240000,3164.99000000,3166.79000000,3164.99000000,3166.36000000,26.43730000,1649064419999,83698.53746600,88,13.29520000,42091.24497200,0
1649064420000,3166.67000000,3167.65000000,3165.83000000,3167.42000000,10.52840000,1649064599999,33339.44540900,66,4.43850000,14055.64430300,0
1649064600000,3167.52000000,3169.42000000,3165.33000000,3168.59000000,18.34040000,1649064779999,58087.27089400,87,11.25180000,35636.08857100,0
1649064780000,3168.51000000,3168.51000000,3165.32000000,3167.74000000,25.71620000,1649064959999,81434.67660700,101,13.64470000,43206.57878000,0
1649064960000,3168.36000000,3169.53000000,3167.45000000,3168.53000000,13.17230000,1649065139999,41739.77757500,55,10.23440000,32430.13348300,0
1649065140000,3169.10000000,3169.10000000,3167.35000000,3168.56000000,21.27880000,1649065319999,67418.79539200,98,12.73240000,40338.93214700,0
1649065320000,3168.52000000,3170.86000000,3165.01000000,3165.03000000,22.96190000,1649065499999,72763.58433700,86,7.77970000,24651.81246600,0
1649065500000,3165.00000000,3165.86000000,3160.90000000,3162.07000000,27.25320000,1649065679999,86186.21490400,120,6.22550000,19690.54626600,0
1649065680000,3161.51000000,3162.80000000,3158.97000000,3160.25000000,20.86990000,1649065859999,65959.93196700,83,11.05750000,34945.83309900,0
1649065860000,3160.28000000,3161.39000000,3154.54000000,3155.52000000,76.37080000,1649066039999,241229.34494000,242,41.54640000,131241.12509400,0
1649066040000,3155.16000000,3156.62000000,3147.29000000,3151.91000000,140.09550000,1649066219999,441492.76260600,423,57.71200000,181894.56247500,0
